636A Beihai             China               1976 21290N 109050E 0000 3 00000R MM
636A Beih  197601242 2680 3060 3420 3690 3790 3720 3530 3220 2810 2380 2060 1890
636A Beih  197601251 1850 1980 2140 2260 2330 2370 2300 2210 2110 2050 2140 2370
636A Beih  197601252 2690 3130 3550 3920 4170 4220 4090 3810 3410 2910 2410 1990
636A Beih  197601261 1680 1500 1410 1390 1420 1490 1580 1690 1730 1760 1830 2030
636A Beih  197601262 2330 2630 3060 3540 3990 4290 4400 4320 4080 3650 3120 2640
636A Beih  197601271 2160 1790 1470 1230 1080 1050 1070 1180 1380 1510 1610 1750
636A Beih  197601272 2000 2340 2720 3190 3670 4120 4430 4540 4460 4210 3800 3290
636A Beih  197601281 2770 2240 1810 1460 1170 1040 1010 1130 1300 1510 1690 1830
636A Beih  197601282 2000 2280 2620 3060 3560 4070 4500 4720 4770 4640 4280 3800
636A Beih  197601291 3240 2730 2280 1810 1390 1070  900  870  990 1160 1400 1450
636A Beih  197601292 1540 1650 1910 2200 2580 3040 3490 3870 4190 4220 4070 3770
636A Beih  197601301 3250 2740 2240 1740 1260  900  640  500  550  720  940 1130
636A Beih  197601302 1340 1500 1660 2030 2440 2890 3390 3890 4300 4530 4530 4330
636A Beih  197601311 3990 3530 2980 2450 1980 1600 1280 1100 1090 1200 1360 1470
636A Beih  197601312 1600 1710 1830 2000 2240 2550 2960 3440 3920 4240 4390 4350
636A Beih  197602011 4100 3660 3130 2610 2110 1690 1320 1110 1040 1130 1300 1480
636A Beih  197602012 1610 1730 1800 1880 2060 2340 2660 3090 3540 3970 4280 4380
636A Beih  197602021 4280 3980 3510 3010 2530 2080 1700 1390 1250 1270 1410 1620
636A Beih  197602022 1760 1850 1880 1880 1920 2050 2290 2600 3020 3460 3860 4140
636A Beih  197602031 4230 4120 3790 3330 2840 2380 1990 1700 1530 1520 1660 1820
636A Beih  197602032 2020 2090 2100 2050 1990 1980 2070 2270 2610 2970 3350 3670
636A Beih  197602041 3880 3860 3640 3300 2880 2420 2010 1700 1520 1490 1600 1780
636A Beih  197602042 2000 2150 2170 2090 1970 1860 1800 1830 2030 2360 2700 3060
636A Beih  197602051 3360 3500 3470 3280 2930 2540 2160 1840 1650 1640 1800 2080
636A Beih  197602052 2360 2570 2660 2630 2510 2370 2210 2090 2080 2230 2470 2770
636A Beih  197602061 3070 3300 3360 3230 3010 2710 2380 2040 1830 1800 1960 2300
636A Beih  197602062 2610 2890 3080 3120 3020 2890 2710 2500 2330 2250 2310 2520
636A Beih  197602071 2780 3010 3160 3140 2970 2730 2490 2220 2050 2000 2140 2440
636A Beih  197602072 2750 3070 3310 3410 3380 3250 3060 2770 2460 2190 2050 2100
636A Beih  197602081 2280 2470 2620 2660 2600 2470 2310 2150 2070 2090 2240 2500
636A Beih  197602082 2840 3190 3520 3720 3730 3660 3440 3140 2790 2440 2130 1900
636A Beih  197602091 1890 1900 1900 1920 1900 1860 1800 1730 1730 1790 1930 2190
636A Beih  197602092 2560 2940 3320 3650 3860 3930 3870 3660 3300 2910 2520 2210
636A Beih  197602101 2010 1900 1830 1770 1750 1750 1740 1730 1790 1880 1990 2240
636A Beih  197602102 2540 2860 3240 3610 3910 4090 4110 3980 3710 3340 2920 2540
636A Beih  197602111 2210 1940 1740 1560 1470 1430 1450 1520 1630 1730 1880 2080
636A Beih  197602112 2350 2640 3000 3360 3740 4040 4200 4170 4010 3730 3310 2850
636A Beih  197602121 2440 2070 1760 1480 1300 1220 1240 1320 1450 1600 1740 1910
636A Beih  197602122 2150 2450 2790 3190 3610 4010 4290 4420 4370 4170 3820 3360
636A Beih  197602131 2920 2500 2090 1720 1430 1270 1180 1190 1360 1490 1610 1780
636A Beih  197602132 1960 2170 2450 2810 3220 3660 4080 4360 4440 4460 4110 3690
636A Beih  197602141 3200 2710 2260 1820 1450 1160 1010 1000 1160 1340 1500 1620
636A Beih  197602142 1740 1890 2110 2400 2730 3170 3660 4090 4390 4520 4450 4140
636A Beih  197602151 3680 3140 2610 2120 1690 1300 1050  970 1050 1250 1430 1550
636A Beih  197602152 1620 1680 1790 1980 2250 2610 3070 3580 4050 4410 4560 4450
636A Beih  197602161 4140 3680 3120 2570 2090 1680 1370 1230 1260 1410 1610 1760
636A Beih  197602162 1810 1780 1730 1760 1900 2160 2530 2990 3500 3960 4310 4450
636A Beih  197602171 4320 4000 3510 2970 2460 2030 1700 1520 1510 1660 1910 2100
636A Beih  197602172 2160 2120 1990 1840 1760 1810 2040 2400 2850 3320 3760 4090
636A Beih  197602181 4180 4040 3690 3220 2660 2120 1690 1430 1420 1550 1770 2000
636A Beih  197602182 2160 2120 1960 1740 1550 1350 1310 1510 1850 2260 2780 3210
636A Beih  197602191 3540 3710 3600 3270 2880 2460 2040 1760 1680 1850 2180 2520
636A Beih  197602192 2730 2810 2670 2460 2200 1850 1510 1300 1370 1650 2030 2470
636A Beih  197602201 2840 3100 3190 3070 2850 2630 2310 2030 1970 2130 2560 2980
636A Beih  197602202 3370 3580 3590 3410 3170 2850 2420 1990 1700 1630 1800 2140
636A Beih  197602211 2500 2800 2920 2920 2780 2600 2390 2190 2100 2230 2540 2990
636A Beih  197602212 3420 3800 4000 3980 3780 3460 2980 2490 1980 1600 1400 1410
636A Beih  197602221 1550 1710 1870 1990 2020 1960 1870 1780 1750 1860 2130 2520
636A Beih  197602222 2990 3460 3830 4010 4030 3880 3530 3070 2590 2130 1780 1550
636A Beih  197602231 1360 1330 1460 1600 1700 1760 1790 1800 1840 1950 2140 2450
636A Beih  197602232 2810 3240 3680 4050 4270 4280 4110 3800 3350 2840 2360 1970
636A Beih  197602241 1640 1420 1270 1230 1260 1370 1510 1610 1670 1750 1880 2140
636A Beih  197602242 2490 2840 3270 3670 4010 4160 4140 3970 3650 3190 2730 2280
636A Beih  197602251 1840 1550 1270 1050  960 1000 1150 1330 1530 1650 1790 2000
636A Beih  197602252 2270 2620 3010 3450 3880 4240 4400 4450 4310 4020 3570 3110
636A Beih  197602261 2640 2200 1820 1540 1330 1240 1260 1410 1630 1840 1990 2130
636A Beih  197602262 2250 2490 2790 3150 3560 3980 4330 4530 4550 4430 4120 3670
636A Beih  197602271 3180 2710 2300 1940 1630 1440 1380 1440 1600 1780 1940 2060
636A Beih  197602272 2160 2290 2480 2760 3150 3540 3980 4300 4480 4430 4250 3900
636A Beih  197602281 3470 2970 2490 2050 1700 1440 1270 1230 1310 1440 1550 1640
636A Beih  197602282 1700 1710 1760 1950 2210 2520 2870 3210 3500 3670 3650 3550
636A Beih  197602291 3290 2820 2320 1880 1520 1230 1050 1050 1150 1240 1380 1500
636A Beih  197602292 1560 1550 1600 1750 1950 2230 2540 2920 3330 3610 3730 3760
636A Beih  197603011 3580 3200 2750 2250 1880 1550 1370 1380 1470 1620 1770 1870
636A Beih  197603012 1930 1880 1780 1680 1640 1740 2060 2430 2860 3270 3600 3760
636A Beih  197603021 3720 3580 3290 2860 2400 1990 1760 1720 1850 2030 2190 2290
636A Beih  197603022 2320 2280 2150 2020 1900 1820 1940 2180 2460 2850 3280 3500
636A Beih  197603031 3550 3420 3210 2900 2570 2140 1900 1860 2010 2270 2530 2690
636A Beih  197603032 2750 2640 2440 2270 2050 1840 1750 1820 2120 2570 2910 3160
636A Beih  197603041 3390 3410 3210 2890 2590 2240 2020 1920 2020 2350 2670 2880
636A Beih  197603042 2990 2990 2830 2580 2340 2040 1800 1740 1890 2220 2560 2920
636A Beih  197603051 3180 3250 3160 2980 2710 2440 2190 2060 2130 2390 2730 3070
636A Beih  197603052 3260 3270 3090 2820 2510 2160 1780 1550 1480 1620 1920 2260
636A Beih  197603061 2560 2770 2780 2650 2520 2390 2240 2160 2260 2510 2840 3210
636A Beih  197603062 3520 3670 3620 3410 3110 2700 2290 1900 1640 1550 1650 1880
636A Beih  197603071 2140 2350 2460 2470 2390 2280 2160 2110 2180 2390 2720 3110
636A Beih  197603072 3480 3770 3860 3770 3550 3190 2750 2320 1950 1710 1610 1640
636A Beih  197603081 1790 1960 2090 2160 2150 2120 2060 2040 2100 2290 2610 2960
636A Beih  197603082 3370 3700 3900 3930 3770 3500 3090 2650 2240 1910 1670 1530
636A Beih  197603091 1490 1520 1610 1680 1730 1770 1800 1830 1920 2100 2360 2690
636A Beih  197603092 3060 3430 3760 3940 3940 3790 3490 3080 2680 2290 1970 1720
636A Beih  197603101 1550 1450 1420 1430 1520 1590 1680 1760 1830 1990 2220 2510
636A Beih  197603102 2850 3240 3580 3880 4020 3980 3820 3520 3100 2670 2310 1980
636A Beih  197603111 1680 1420 1260 1190 1230 1310 1420 1580 1720 1860 2050 2310
636A Beih  197603112 2610 2970 3360 3690 3960 4100 4060 3830 3500 3080 2660 2250
636A Beih  197603121 1910 1560 1270 1070 1010 1030 1160 1300 1400 1540 1680 1890
636A Beih  197603122 2140 2440 2800 3210 3600 3910 4040 3990 3860 3560 3120 2660
636A Beih  197603131 2250 1860 1520 1250 1110 1120 1200 1360 1570 1730 1840 1930
636A Beih  197603132 2060 2280 2550 2890 3300 3710 4020 4220 4250 4120 3810 3360
636A Beih  197603141 2860 2350 1950 1590 1380 1300 1370 1520 1720 1890 1990 2030
636A Beih  197603142 2060 2140 2280 2520 2850 3260 3700 4060 4310 4350 4210 3850
636A Beih  197603151 3350 2800 2340 1900 1620 1430 1400 1520 1740 1910 2010 1990
636A Beih  197603152 1910 1800 1780 1870 2100 2420 2870 3310 3720 4000 4110 4000
636A Beih  197603161 3670 3200 2640 2210 1910 1670 1620 1770 1980 2190 2350 2370
636A Beih  197603162 2220 1960 1750 1580 1520 1700 2070 2570 3060 3490 3800 3910
636A Beih  197603171 3800 3550 3170 2690 2310 2000 1890 2000 2290 2580 2810 2880
636A Beih  197603172 2740 2420 2060 1710 1370 1190 1250 1580 2070 2620 3090 3430
636A Beih  197603181 3590 3480 3230 2920 2590 2270 2090 2160 2500 2900 3290 3520
636A Beih  197603182 3460 3130 2700 2240 1790 1290  910  790  900 1380 1750 2173
636A Beih  197603191 2450 2540 2430 2260 2020 1760 1630 1720 1990 2340 2780 3170
636A Beih  197603192 3440 3450 3170 2700 2220 1640 1120  700  570  780 1190 1560
636A Beih  197603201 1940 2230 2360 2410 2420 2400 2370 2480 2700 3000 3450 3890
636A Beih  197603202 4220 4360 4220 3860 3340 2780 2200 1670 1300 1120 1150 1320
636A Beih  197603211 1570 1860 2080 2210 2260 2220 2190 2330 2570 2840 3220 3690
636A Beih  197603212 4120 4370 4430 4260 3890 3340 2770 2220 1740 1350 1100  960
636A Beih  197603221  970 1100 1290 1490 1630 1690 1710 1850 2060 2290 2630 3130
636A Beih  197603222 3630 4010 4240 4300 4150 3810 3370 2860 2370 1930 1580 1270
636A Beih  197603231 1120 1100 1170 1270 1440 1640 1750 1840 2000 2200 2440 2760
636A Beih  197603232 3180 3600 3960 4170 4190 4060 3700 3120 2690 2330 1890 1470
636A Beih  197603241 1180 1070 1050 1030 1190 1440 1620 1800 1920 2070 2310 2660
636A Beih  197603242 3020 3430 3850 4200 4420 4460 4360 4200 3670 3220 2740 2300
636A Beih  197603251 1970 1690 1500 1410 1460 1580 1770 2000 2140 2230 2330 2500
636A Beih  197603252 2760 3060 3400 3780 4100 4300 4360 4250 4000 3620 3160 2670
636A Beih  197603261 2260 1810 1550 1390 1330 1380 1530 1740 1940 2060 2100 2180
636A Beih  197603262 2300 2530 2790 3100 3460 3760 3960 4030 3950 3720 3330 2900
636A Beih  197603271 2480 2110 1810 1530 1410 1400 1490 1660 1890 2030 2110 2130
636A Beih  197603272 2130 2190 2360 2590 2880 3210 3560 3800 3900 3870 3680 3320
636A Beih  197603281 2910 2510 2160 1870 1710 1600 1640 1800 1990 2130 2220 2240
636A Beih  197603282 2160 2090 2100 2200 2400 2700 3070 3400 3660 3810 3790 3630
636A Beih  197603291 3350 2930 2540 2200 2000 1920 1970 2110 2290 2440 2520 2460
636A Beih  197603292 2320 2140 1960 1830 1850 2060 2410 2770 3110 3380 3510 3470
636A Beih  197603301 3270 2970 2650 2290 2010 1860 1850 2030 2250 2420 2490 2410
636A Beih  197603302 2220 1950 1680 1430 1290 1250 1430 1820 2250 2600 2830 2970
636A Beih  197603311 2970 2830 2610 2390 2160 1990 2030 2250 2540 2780 2970 2970
636A Beih  197603312 2800 2500 2140 1790 1480 1220 1210 1400 1780 2140 2480 2670
636A Beih  197604011 2750 2740 2680 2550 2360 2240 2270 2470 2810 3160 3440 3590
636A Beih  197604012 3520 3270 2910 2470 2010 1620 1370 1390 1620 1950 2290 2590
636A Beih  197604021 2770 2810 2750 2650 2520 2440 2490 2660 3000 3360 3680 3880
636A Beih  197604022 3860 3660 3300 2840 2290 1840 1460 1240 1250 1470 1750 2030
636A Beih  197604031 2240 2390 2420 2320 2260 2250 2300 2410 2670 3010 3360 3640
636A Beih  197604032 3800 3730 3460 3060 2570 2090 1680 1350 1210 1230 1410 1650
636A Beih  197604041 1890 2120 2230 2250 2240 2250 2330 2490 2740 3090 3470 3820
636A Beih  197604042 4020 4040 3920 3650 3140 2580 2080 1700 1450 1350 1370 1530
636A Beih  197604051 1750 1950 2130 2230 2250 2330 2370 2510 2720 3050 3380 3750
636A Beih  197604052 4040 4190 4110 3830 3420 2890 2370 1920 1550 1290 1170 1130
636A Beih  197604061 1190 1420 1630 1810 1930 2020 2110 2250 2480 2770 3120 3530
636A Beih  197604062 3913 4189 4295 4211 3954 3566 3096 2606 2158 1789 1514 1343
636A Beih  197604071 1280 1320 1480 1660 1800 1920 2040 2160 2330 2570 2890 3270
636A Beih  197604072 3670 3980 4190 4270 4160 3850 3430 2940 2500 2100 1790 1540
636A Beih  197604081 1370 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604082 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604091 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604092 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604101 9999 1360 1220 1220 1370 1600 1810 1920 2040 2180 9999 9999
636A Beih  197604102 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604111 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604112 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604121 9999 2360 2100 1902 1840 1930 2134 2378 2580 2680 2620 2460
636A Beih  197604122 2300 2160 2120 2220 2490 2890 3260 3540 3680 3740 3590 3212
636A Beih  197604131 2750 2290 1920 1710 1670 1710 1960 2340 2600 2700 2660 2500
636A Beih  197604132 2160 1850 1625 1491 1498 1678 2012 2436 2853 3166 3298 3222
636A Beih  197604141 2979 2663 2359 2120 1900 1930 2240 2640 3040 3320 3340 3182
636A Beih  197604142 2839 2400 1959 1581 1329 1258 1397 1723 2165 2619 2974 3147
636A Beih  197604151 3119 2940 2790 2590 2390 2380 2610 3030 3490 3890 4080 3950
636A Beih  197604152 3610 3150 2610 2040 1560 1130  880  930 1250 1700 2190 2520
636A Beih  197604161 2740 2740 2640 2550 2530 2550 2740 3100 3590 4050 4440 4560
636A Beih  197604162 4400 4020 3500 2910 2290 1780 1290 1000  970 1160 1500 1940
636A Beih  197604171 2250 2420 2450 2390 2350 2430 2600 2910 3330 3840 4300 4630
636A Beih  197604172 4670 4460 4080 3530 2910 2290 1760 1280  940  800  870 1150
636A Beih  197604181 1516 1830 2000 2070 2070 2130 2320 2550 2880 3320 3830 4280
636A Beih  197604182 4570 4580 4360 3900 3380 2780 2210 1680 1210  910  800  780
636A Beih  197604191 1052 1370 1610 1760 1900 1980 2130 2360 2700 3110 3560 4020
636A Beih  197604192 4400 4620 4620 4420 3990 3460 2890 2380 1900 1490 1050  949
636A Beih  197604201 1030 1120 1300 1534 1720 1940 2090 2220 2360 2650 3080 3510
636A Beih  197604202 3990 4330 4460 4380 4220 3870 3330 2860 2300 1890 1490 1200
636A Beih  197604211 1040 1130 1190 1280 1640 1900 1960 2100 2330 2550 2840 3170
636A Beih  197604212 3520 3880 4170 4240 4100 3890 3560 3110 2650 2220 1860 1510
636A Beih  197604221 1200 1100 1120 1220 1440 1700 1920 2080 2200 2370 2580 2820
636A Beih  197604222 3110 3420 3720 3920 4000 3920 3700 3360 2980 2570 2180 1830
636A Beih  197604231 1510 1250 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604232 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
636A Beih  197604241 9999 9999 9999 9999 9999 1810 2160 2370 2480 2530 2560 2600
636A Beih  197604242 2610 2660 2820 3050 3300 3540 3670 3690 3610 3330 2960 2589
636A Beih  197604251 2220 1880 1720 1630 1700 1970 2260 2510 2700 2770 2730 2630
636A Beih  197604252 2550 2470 2440 2510 2710 2990 3280 3500 3580 3480 3240 2930
636A Beih  197604261 2610 2230 2010 1920 1950 2150 2430 2720 2920 2990 2890 2670
636A Beih  197604262 2440 2180 1990 1890 2000 2220 2530 2840 3050 3160 3070 2850
636A Beih  197604271 2600 2340 2160 2020 2020 2260 2440 2860 3220 3340 3180 2940
636A Beih  197604272 2720 2370 1960 1670 1520 1620 1880 2210 2520 2740 2850 2820
636A Beih  197604281 2670 2460 2290 2210 2190 2380 2720 3100 3490 3740 3770 3570
636A Beih  197604282 3250 2830 2370 1910 1590 1430 1470 1680 1970 2290 2550 2650
636A Beih  197604291 2630 2510 2370 2310 2340 2490 2810 3200 3530 3850 4000 3940
636A Beih  197604292 3670 3260 2760 2240 1800 1480 1290 1290 1470 1740 2050 2270
636A Beih  197604301 2400 2400 2320 2280 2340 2470 2720 3020 3430 3790 4050 4090
636A Beih  197604302 3910 3560 3070 2530 2030 1610 1320 1150 1170 1380 1670 1960
636A Beih  197605011 2160 2240 2270 2290 2350 2500 2770 3080 3450 3790 4080 4210
636A Beih  197605012 4120 3870 3360 2830 2300 1820 1420 1140 1010 1060 1270 1540
636A Beih  197605021 1810 2000 2130 2190 2270 2440 2690 3000 3370 3760 4090 4320
636A Beih  197605022 4330 4120 3750 3240 2710 2200 1800 1420 1160 1050 1110 1350
636A Beih  197605031 1670 1890 2050 2150 2240 2410 2640 2890 3230 3620 4000 4300
636A Beih  197605032 4420 4320 4010 3580 3080 2540 2060 1680 1340 1140 1000 1060
636A Beih  197605041 1360 1550 1750 1830 1890 2040 2230 2460 2810 3150 3530 3900
636A Beih  197605042 4110 4170 4010 3650 3190 2630 2080 1630 1230  860  640  560
636A Beih  197605051  680  860 1120 1300 1460 1600 1820 2030 2390 2820 3230 3640
636A Beih  197605052 4020 4270 4300 4190 3900 3440 2920 2410 2000 1720 1510 1410
636A Beih  197605061 1420 1510 1680 1870 2030 2170 2270 2410 2620 2870 3160 3540
636A Beih  197605062 3890 4110 4190 4130 3910 3570 3140 2650 2140 1810 1490 1280
636A Beih  197605071 1230 1270 1440 1690 1900 2110 2250 2340 2490 2690 2940 3240
636A Beih  197605072 3570 3860 4080 4140 4040 3810 3460 3010 2570 2130 1750 1420
636A Beih  197605081 1210 1150 1260 1460 1730 1960 2160 2290 2370 2500 2670 2890
636A Beih  197605082 3160 3450 3720 3930 4030 3990 3780 3470 3080 2650 2250 1920
636A Beih  197605091 1630 1500 1490 1600 1840 2080 2280 2420 2470 2470 2490 2580
636A Beih  197605092 2720 2910 3120 3350 3610 3760 3750 3590 3350 2970 2590 2200
636A Beih  197605101 1910 1710 1630 1770 2020 2290 2550 2710 2730 2650 2520 2410
636A Beih  197605102 2310 2280 2360 2600 2920 3190 3410 3480 3400 3170 2830 2510
636A Beih  197605111 2180 1920 1820 1940 2210 2440 2720 3010 3120 3020 2680 2350
636A Beih  197605112 2060 1810 1550 1500 1680 2010 2400 2740 2920 2930 2760 2530
636A Beih  197605121 2290 2050 1920 2000 2270 2710 3180 3610 3840 3760 3450 3050
636A Beih  197605122 2580 2060 1600 1240 1090 1150 1430 1820 2230 2510 2630 2570
636A Beih  197605131 2410 2290 2240 2260 2470 2880 3380 3850 4220 4370 4250 3910
636A Beih  197605132 3380 2750 2120 1550 1090  810  780 1030 1380 1760 2100 2290
636A Beih  197605141 2320 2280 2290 2410 2610 2920 3360 3870 4370 4690 4780 4620
636A Beih  197605142 4190 3620 2940 2290 1700 1200  830  730  860 1180 1540 1850
636A Beih  197605151 2070 2140 2170 2260 2480 2780 3170 3700 4240 4680 4920 4950
636A Beih  197605152 4720 4230 3590 2930 2320 1740 1220  850  700  750 1030 1360
636A Beih  197605161 1640 1830 1940 2030 2180 2440 2780 3200 3740 4280 4690 4940
636A Beih  197605162 4900 4620 4110 3490 2850 2240 1710 1220  840  690  760  980
636A Beih  197605171 1260 1510 1730 1840 1950 2190 2460 2830 3300 3840 4340 4690
636A Beih  197605172 4880 4800 4440 3940 3360 2780 2220 1710 1250  910  790  830
636A Beih  197605181 1040 1320 1570 1760 1890 2030 2270 2570 2950 3380 3880 4330
636A Beih  197605182 4650 4730 4610 4290 3790 3230 2650 2190 1760 1350 1070  980
636A Beih  197605191 1030 1230 1490 1690 1890 2040 2200 2390 2640 2960 3360 3800
636A Beih  197605192 4170 4380 4410 4260 3930 3490 3010 2550 2100 1720 1370 1150
636A Beih  197605201 1110 1160 1320 1580 1820 1990 2120 2270 2460 2720 2990 3340
636A Beih  197605202 3680 3960 4110 4110 3950 3630 3230 2790 2340 1950 1640 1390
636A Beih  197605211 1180 1150 1310 1500 1740 1970 2130 2250 2350 2520 2690 2890
636A Beih  197605212 3190 3410 3600 3770 3790 3650 3360 3020 2600 2200 1900 1650
636A Beih  197605221 1470 1380 1420 1660 1900 2150 2350 2480 2560 2590 2640 2770
636A Beih  197605222 2940 3100 3290 3470 3560 3570 3470 3230 2910 2570 2250 1970
636A Beih  197605231 1800 1720 1800 1960 2170 2450 2650 2800 2860 2820 2740 2690
636A Beih  197605232 2660 2710 2800 2950 3110 3240 3240 3150 2980 2740 2470 2170
636A Beih  197605241 1980 1890 1950 2110 2370 2670 2910 3080 3160 3100 2930 2740
636A Beih  197605242 2570 2380 2280 2310 2450 2610 2750 2830 2810 2670 2490 2320
636A Beih  197605251 2160 2050 2050 2220 2510 2830 3150 3430 3530 3470 3290 3000
636A Beih  197605252 2670 2330 2030 1870 1860 1950 2130 2290 2440 2500 2470 2390
636A Beih  197605261 2270 2230 2310 2500 2780 3160 3550 3900 4060 4060 3870 3560
636A Beih  197605262 3090 2650 2240 1930 1730 1690 1790 1950 2110 2280 2410 2430
636A Beih  197605271 2370 2320 2350 2470 2750 3100 3510 3890 4150 4220 4110 3840
636A Beih  197605272 3440 2920 2390 1950 1660 1430 1310 1360 1540 1780 1980 2110
636A Beih  197605281 2180 2250 2320 2450 2700 3050 3450 3830 4170 4370 4370 4150
636A Beih  197605282 3810 3310 2760 2220 1790 1470 1210 1150 1230 1430 1630 1820
636A Beih  197605291 2010 2150 2210 2330 2580 2890 3280 3660 4060 4340 4440 4330
636A Beih  197605292 4020 3600 3070 2500 2010 1580 1240 1070 1000 1090 1330 1590
636A Beih  197605301 1800 1960 2070 2250 2470 2750 3130 3530 3940 4260 4450 4430
636A Beih  197605302 4240 3820 3320 2770 2220 1780 1380 1070  930  950 1150 1440
636A Beih  197605311 1660 1860 2040 2160 2370 2630 2950 3330 3790 4180 4480 4580
636A Beih  197605312 4490 4200 3740 3190 2670 2160 1680 1340 1090  910 1020 1310
