636A Beihai             China               1975 21290N 109050E 0000 3 00000R MM
636A Beih  197506011 1250 1320 1480 1680 1880 2060 2180 2300 2480 2690 2930 3210
636A Beih  197506012 3510 3760 3900 3940 3840 3600 3260 2840 2440 2090 1780 1600
636A Beih  197506021 1510 1540 1650 1800 1990 2200 2320 2420 2460 2550 2700 2900
636A Beih  197506022 3100 3320 3540 3650 3640 3500 3260 2960 2630 2310 2030 1800
636A Beih  197506031 1710 1690 1770 1990 2230 2430 2550 2630 2680 2670 2670 2730
636A Beih  197506032 2830 2960 3070 3190 3290 3350 3240 3010 2750 2470 2210 2010
636A Beih  197506041 1900 1910 2040 2240 2470 2700 2900 2990 2940 2840 2730 2590
636A Beih  197506042 2480 2480 2560 2650 2740 2850 2870 2800 2630 2410 2220 2060
636A Beih  197506051 1970 1990 2140 2400 2720 3010 3230 3310 3280 3160 2960 2690
636A Beih  197506052 2410 2190 2080 2050 2140 2270 2360 2430 2460 2420 2340 2270
636A Beih  197506061 2220 2190 2400 2630 2915 3240 3400 3650 3770 3580 3230 2850
636A Beih  197506062 2490 2150 1870 1710 1640 1590 1670 1820 1960 2030 2050 2050
636A Beih  197506071 2060 2130 2310 2570 2930 3350 3740 3990 4070 3960 3720 3400
636A Beih  197506072 2950 2490 2090 1710 1450 1340 1300 1370 1540 1720 1870 1970
636A Beih  197506081 2040 2140 2320 2560 2900 3300 3700 4030 4240 4280 4090 3750
636A Beih  197506082 3280 2750 2260 1830 1440 1160 1010 1010 1150 1410 1630 1810
636A Beih  197506091 1930 2040 2250 2510 2830 3220 3650 4090 4420 4530 4460 4170
636A Beih  197506092 3710 3160 2580 2050 1610 1200  900  780  810 1010 1270 1520
636A Beih  197506101 1740 1860 2020 2270 2600 3010 3450 3940 4390 4670 4760 4630
636A Beih  197506102 4250 3730 3140 2560 2010 1490 1050  740  650  710  890 1180
636A Beih  197506111 1430 1630 1730 1920 2230 2590 3030 3530 4030 4490 4750 4790
636A Beih  197506112 4590 4180 3650 3050 2460 1910 1410  990  730  700  780 1010
636A Beih  197506121 1280 1500 1660 1790 2000 2330 2710 3150 3680 4190 4570 4760
636A Beih  197506122 4740 4520 4050 3450 2830 2250 1740 1260  850  700  700  830
636A Beih  197506131 1050 1320 1520 1670 1850 2090 2400 2760 3270 3820 4260 4580
636A Beih  197506132 4770 4740 4440 3940 3380 2800 2230 1730 1290  990  890  920
636A Beih  197506141 1110 1350 1570 1700 1810 1940 2130 2430 2790 3250 3760 4220
636A Beih  197506142 4540 4670 4610 4280 3810 3250 2680 2190 1760 1420 1170 1130
636A Beih  197506151 1290 1520 1730 1890 2040 2110 2210 2360 2610 2860 3220 3690
636A Beih  197506152 4070 4320 4370 4330 4050 3570 3020 2500 2020 1630 1360 1270
636A Beih  197506161 1360 1570 1830 2080 2250 2330 2320 2320 2440 2580 2740 3040
636A Beih  197506162 3360 3640 3840 3880 3780 3540 3130 2540 2070 1590 1330 1210
636A Beih  197506171 1220 1387 1656 1947 2183 2314 2327 2261 2169 2099 2083 2163
636A Beih  197506172 2356 2640 2953 3217 3359 3334 3138 2812 2430 2065 1760 1565
636A Beih  197506181 1530 1770 2070 2330 2530 2680 2720 2650 2500 2310 2180 2030
636A Beih  197506182 1980 2040 2260 2470 2680 2810 2880 2820 2690 2550 2410 2300
636A Beih  197506191 2310 2450 2740 3090 3390 3650 3720 3620 3410 3110 2730 2350
636A Beih  197506192 2000 1760 1590 1590 1710 1880 2070 2170 2190 2180 2150 2120
636A Beih  197506201 2150 2340 2680 3070 3480 3860 4130 4160 4040 3750 3340 2820
636A Beih  197506202 2270 1800 1440 1210 1150 1220 1380 1580 1780 1920 1990 2010
636A Beih  197506211 2060 2230 2520 2850 3290 3760 4170 4480 4510 4360 4020 3540
636A Beih  197506212 2940 2360 1840 1400 1070  910  930 1070 1270 1560 1770 1930
636A Beih  197506221 2050 2170 2380 2660 3040 3530 4000 4360 4640 4630 4420 4040
636A Beih  197506222 3480 2850 2250 1730 1250  870  690  640  750 1040 1400 1640
636A Beih  197506231 1810 1940 2130 2410 2770 3200 3730 4220 4620 4800 4740 4470
636A Beih  197506232 4020 3460 2750 2240 1710 1220  870  670  630  790 1110 1380
636A Beih  197506241 1590 1740 1910 2140 2280 2840 3300 3830 4340 4700 4830 4730
636A Beih  197506242 4410 3890 3300 2660 2130 1500 1200  830  710  770  910 1190
636A Beih  197506251 1450 1580 1730 1930 2170 2490 2890 3380 3930 4370 4670 4750
636A Beih  197506252 4610 4260 3720 3090 2530 2000 1510 1080  800  720  780 1020
636A Beih  197506261 1300 1500 1660 1770 1920 2180 2500 2910 3380 3980 4310 4550
636A Beih  197506262 4610 4370 3980 3440 2840 2300 1780 1320 1000  810  800  940
636A Beih  197506271 1170 1460 1640 1770 1900 2050 2300 2620 3030 3480 3960 4280
636A Beih  197506272 4440 4390 4130 3720 3190 2650 2170 1740 1380 1130 1030 1040
636A Beih  197506281 1220 1460 1650 1790 1910 2010 2180 2440 2760 3120 3530 3900
636A Beih  197506282 4160 4250 4140 3810 3400 2920 2450 2040 1660 1380 1240 1230
636A Beih  197506291 1320 1510 1670 1850 2000 2040 2100 2240 2440 2670 2990 3310
636A Beih  197506292 3620 3860 3870 3740 3410 3020 2600 2170 1850 1630 1510 1500
636A Beih  197506301 1610 1790 2000 2280 2210 2140 2230 2400 2470 2530 2730 3030
636A Beih  197506302 3310 3580 3700 3660 3440 3100 2740 2360 2040 1800 1660 1650
636A Beih  197507011 1730 1920 2100 2300 2400 2390 2350 2320 2320 2310 2420 2630
636A Beih  197507012 2860 3080 3230 3300 3180 2970 2710 2400 2080 1880 1810 1810
636A Beih  197507021 1910 2110 2410 2650 2810 2890 2810 2670 2520 2380 2270 2310
636A Beih  197507022 2400 2530 2660 2770 2790 2690 2530 2330 2080 1900 1800 1810
636A Beih  197507031 1950 2250 2550 2900 3180 3320 3310 3160 3000 2760 2480 2230
636A Beih  197507032 2070 2030 2080 2170 2270 2310 2250 2120 2000 1910 1870 1880
636A Beih  197507041 2020 2300 2640 3040 3400 3660 3760 3670 3460 3170 2800 2420
636A Beih  197507042 2100 1870 1750 1730 1740 1770 1800 1830 1830 1820 1800 1870
636A Beih  197507051 2040 2300 2630 3010 3440 3810 4030 4070 3950 3690 3300 2850
636A Beih  197507052 2400 2000 1710 1509 1400 1360 1380 1450 1510 1610 1740 1830
636A Beih  197507061 1960 2190 2530 2930 3330 3740 4080 4260 4220 3990 3620 3150
636A Beih  197507062 2660 2180 1800 1460 1220 1090 1000 1070 1220 1400 1560 1690
636A Beih  197507071 1830 2040 2320 2680 3140 3630 4050 4380 4500 4390 4130 3680
636A Beih  197507072 3170 2600 2080 1650 1220  940  770  740  860 1050 1310 1510
636A Beih  197507081 1670 1870 2140 2470 2880 3360 3880 4300 4600 4650 4480 4130
636A Beih  197507082 3610 3030 2460 1920 1410 1020  690  610  640  800 1080 1340
636A Beih  197507091 1500 1660 1880 2170 2570 3040 3560 4090 4530 4740 4720 4520
636A Beih  197507092 4100 3530 2930 2360 1810 1310  890  620  550  630  890 1180
636A Beih  197507101 1430 1580 1720 1930 2270 2650 3130 3710 4270 4670 4860 4840
636A Beih  197507102 4630 4160 3560 2940 2380 1850 1380 1000  780  780  930 1120
636A Beih  197507111 1330 1480 1570 1700 1890 2190 2600 3050 3620 4140 4540 4730
636A Beih  197507112 4690 4410 3970 3380 2790 2230 1730 1340 1050  950  970 1220
636A Beih  197507121 1430 1550 1630 1690 1750 1960 2210 2520 2970 3500 3990 4390
636A Beih  197507122 4570 4470 4140 3730 3140 2530 2070 1640 1310 1050 1020 1180
636A Beih  197507131 1470 1690 1800 1820 1810 1850 2000 2170 2480 2910 3360 3790
636A Beih  197507132 4110 4280 4180 3870 3430 2900 2430 1990 1680 1410 1350 1480
636A Beih  197507141 1700 1970 2130 2190 2120 2050 1980 1960 2130 2410 2730 3160
636A Beih  197507142 3440 3720 3790 3690 3480 3110 2690 2220 1859 1623 1565 1697
636A Beih  197507151 1980 2380 2610 2700 2650 2510 2380 2250 2130 2030 2110 2440
636A Beih  197507152 2790 3110 3360 3440 3320 3050 2760 2460 2110 1869 1769 1845
636A Beih  197507161 2092 2446 2810 3091 3227 3200 2980 2670 2390 2120 1890 1900
636A Beih  197507162 2060 2280 2540 2740 2830 2780 2650 2490 2320 2210 2190 2260
636A Beih  197507171 2420 2840 3340 3720 3960 3870 3730 3500 3110 2560 2170 1870
636A Beih  197507172 1690 1620 1640 1730 1850 1960 1990 1950 1880 1860 1960 2010
636A Beih  197507181 2250 2650 3130 3590 3940 4191 4252 4112 3796 3350 2836 2326
636A Beih  197507182 1890 1574 1397 1357 1424 1543 1666 1757 1799 1806 1815 1883
636A Beih  197507191 2060 2360 2760 3250 3740 4150 4380 4390 4230 3920 3440 2860
636A Beih  197507192 2320 1880 1500 1150  960  930  930 1000 1180 1450 1630 1740
636A Beih  197507201 1930 2180 2620 3080 3572 4047 4422 4627 4640 4461 4097 3586
636A Beih  197507202 2999 2416 1880 1417 1073  894  880  990 1170 1363 1518 1632
636A Beih  197507211 1760 1960 2280 2670 2880 3390 3900 4320 4590 4630 4440 4070
636A Beih  197507212 3540 2950 2380 1890 1470 1090  850  770  790 1010 1290 1490
636A Beih  197507221 1670 1800 2020 2340 2690 3150 3700 4200 4560 4660 4570 4300
636A Beih  197507222 3830 3270 2710 2230 1790 1390 1060  830  830 1010 1200 1430
636A Beih  197507231 1690 1630 1800 2050 2390 2790 3290 3750 4170 4520 4640 4540
636A Beih  197507232 4250 3780 3230 2690 2160 1720 1370 1080  960 1010 1180 1410
636A Beih  197507241 1600 1860 1980 1840 1970 2470 2910 3310 3740 4200 4530 4620
636A Beih  197507242 4470 4090 3560 3040 2510 2040 1660 1360 1200 1210 1320 1540
636A Beih  197507251 1710 1770 1810 1920 2090 2330 2610 2990 3490 3950 4290 4480
636A Beih  197507252 4430 4180 3800 3280 2730 2250 1890 1600 1390 1330 1420 1600
636A Beih  197507261 1780 1890 1940 1960 1990 2110 2310 2610 2980 3390 3790 4120
636A Beih  197507262 4220 4110 3860 3460 2990 2530 2120 1820 1610 1510 1510 1610
636A Beih  197507271 1770 1910 1960 1950 1900 1890 1990 2210 2500 2870 3260 3580
636A Beih  197507272 3850 3910 3780 3510 3130 2720 2320 1990 1810 1730 1750 1840
636A Beih  197507281 1980 2090 2130 2100 2010 1950 1920 1960 2150 2430 2760 3150
636A Beih  197507282 3430 3600 3600 3410 3140 2800 2420 2100 1910 1820 1890 2100
636A Beih  197507291 2310 2450 2530 2540 2430 2240 2060 1960 1950 2090 2330 2630
636A Beih  197507292 2970 3260 3370 3270 3050 2790 2510 2200 1980 1960 2110 2240
636A Beih  197507301 2460 2720 2950 3030 2900 2650 2460 2280 2070 1950 1980 2200
636A Beih  197507302 2430 2640 2820 2890 2800 2610 2420 2170 1980 1930 2060 2260
636A Beih  197507311 2540 2890 3220 3390 3370 3200 2940 2660 2400 2140 1960 1920
636A Beih  197507312 1990 2130 2290 2400 2460 2380 2210 2060 1980 1880 1940 2160
636A Beih  197508011 2500 2960 3230 3460 3700 3680 3420 3110 2810 2380 2070 1880
636A Beih  197508012 1750 1680 1760 1850 1890 1900 1940 1910 1830 1810 1960 2170
636A Beih  197508021 2420 2770 3190 3470 3760 3860 3830 3700 3390 3000 2500 2060
636A Beih  197508022 1780 1580 1470 1420 1400 1430 1510 1610 1730 1800 1890 2080
636A Beih  197508031 2340 2650 3070 3490 3870 4140 4240 4170 3920 3510 3030 2550
636A Beih  197508032 2130 1790 1530 1320 1200 1170 1230 1370 1560 1720 1870 2040
636A Beih  197508041 2260 2600 2960 3400 3780 4240 4460 4530 4360 4010 3560 3040
636A Beih  197508042 2550 2090 1700 1380 1130 1020  980 1070 1230 1460 1640 1790
636A Beih  197508051 2010 2330 2670 3080 3530 4040 4430 4610 4640 4460 4080 3580
636A Beih  197508052 3030 2490 2030 1620 1220  980  870  850 1030 1260 1460 1650
636A Beih  197508061 1800 2010 2340 2750 3200 3710 4190 4610 4770 4760 4540 4110
636A Beih  197508062 3550 3000 2440 1960 1530 1130  910  860  950 1170 1420 1580
636A Beih  197508071 1690 1810 2040 2390 2780 3260 3820 4370 4710 4890 4830 4540
636A Beih  197508072 4070 3470 2870 2330 1850 1430 1090  950  990 1200 1400 1550
636A Beih  197508081 1630 1680 1780 1990 2280 2650 3100 3650 4170 4590 4800 4800
636A Beih  197508082 4520 4030 3430 2830 2220 1790 1450 1180 1080 1130 1230 1610
636A Beih  197508091 1670 1630 1680 1710 1820 2020 2400 2870 3380 3890 4350 4620
636A Beih  197508092 4610 4370 3930 3350 2750 2200 1750 1450 1350 1390 1560 1810
636A Beih  197508101 1990 1990 1850 1770 1740 1680 1780 2100 2570 3050 3610 4060
636A Beih  197508102 4290 4260 4070 3650 3080 2490 1890 1460 1300 1440 1700 1920
636A Beih  197508111 2030 2110 2110 1950 1680 1460 1300 1330 1450 1890 2370 2870
636A Beih  197508112 3250 3520 3570 3410 3080 2730 2260 1840 1560 1530 1830 2220
636A Beih  197508121 2470 2600 2610 2430 2160 1880 1550 1270 1160 1290 1620 2060
636A Beih  197508122 2460 2770 2920 2910 2770 2570 2370 2110 1910 1990 2260 2640
636A Beih  197508131 3030 3340 3500 3450 3230 2950 2620 2130 1670 1370 1310 1460
636A Beih  197508132 1740 2080 2330 2480 2510 2430 2340 2250 2150 2170 2340 2680
636A Beih  197508141 3080 3570 3910 4010 3900 3640 3290 2840 2340 1850 1510 1310
636A Beih  197508142 1290 1410 1590 1780 1930 2000 2040 2030 1980 2050 2260 2540
636A Beih  197508151 2960 3410 3800 4150 4250 4190 3910 3470 2980 2480 2000 1640
636A Beih  197508152 1380 1200 1140 1200 1270 1400 1560 1660 1730 1850 2000 2280
636A Beih  197508161 2570 3050 3540 3950 4270 4440 4380 4110 3710 3200 2670 2170
636A Beih  197508162 1790 1490 1210 1040  990 1020 1120 1330 1520 1650 1790 1990
636A Beih  197508171 2260 2580 2980 3460 3890 4210 4380 4330 4140 3760 3270 2770
636A Beih  197508172 2260 1830 1450 1130  900  820  850 1030 1240 1470 1660 1810
636A Beih  197508181 2020 2310 2640 3060 3510 3950 4310 4470 4410 4260 3780 3270
636A Beih  197508182 2770 2280 1850 1500 1130  940  870  950 1170 1360 1570 1710
636A Beih  197508191 1870 2090 2360 2710 3130 3600 4040 4340 4450 4400 4180 3740
636A Beih  197508192 3220 2710 2200 1790 1430 1150  980 1000 1120 1330 1550 1710
636A Beih  197508201 1840 1970 2170 2430 2770 3190 3660 4090 4370 4450 4370 4130
636A Beih  197508202 3680 3170 2620 2150 1780 1440 1190 1110 1160 1320 1510 1710
636A Beih  197508211 1870 1920 2030 2230 2460 2770 3210 3680 4060 4300 4340 4270
636A Beih  197508212 3970 3460 2900 2430 2040 1720 1470 1330 1360 1490 1680 1850
636A Beih  197508221 1960 2010 2030 2080 2230 2500 2800 3210 3630 4030 4220 4280
636A Beih  197508222 4130 3770 3310 2830 2350 1970 1730 1590 1560 1700 1900 2060
636A Beih  197508231 2140 2150 2120 2090 2070 2170 2440 2760 3150 3540 3900 4080
636A Beih  197508232 4080 3890 3530 3080 2600 2190 1870 1660 1630 1800 1860 2040
636A Beih  197508241 2160 2190 2140 2030 1910 1870 2000 2270 2640 3020 3390 3730
636A Beih  197508242 3870 3790 3550 3220 2800 2400 2050 1840 1830 1990 2200 2410
636A Beih  197508251 2520 2510 2410 2300 2140 1930 1810 1880 2080 2310 2700 3130
636A Beih  197508252 3470 3570 3500 3300 2950 2610 2230 2020 2020 2170 2470 2750
636A Beih  197508261 2990 3100 3070 2880 2620 2370 2120 1970 2020 2270 2610 2980
636A Beih  197508262 3260 3390 3300 3110 2890 2610 2310 2040 1960 2050 2340 2680
636A Beih  197508271 2950 3150 3150 2960 2710 2450 2140 1850 1720 1710 1940 2290
636A Beih  197508272 2650 2870 2940 2870 2730 2540 2350 2160 2100 2230 2490 2860
636A Beih  197508281 3180 3440 3530 3456 3246 2947 2597 2246 1954 1781 1743 1822
636A Beih  197508282 1973 2147 2283 2345 2333 2267 2178 2119 2138 2270 2530 2888
636A Beih  197508291 3280 3600 3820 3870 3680 3380 3030 2520 2100 1790 1620 1561
636A Beih  197508292 1599 1704 1835 1954 2038 2085 2107 2138 2218 2380 2646 3015
636A Beih  197508301 3450 3820 4160 4420 4480 4240 4040 3730 3270 2850 2410 2130
636A Beih  197508302 1990 1950 1910 1730 1790 1960 2170 2350 2480 2540 2680 2950
636A Beih  197508311 3290 3660 3920 4200 4420 4310 4160 3910 3290 2880 2410 2050
636A Beih  197508312 1740 1440 1250 1190 1250 1370 1500 1680 1890 2070 2300 2590
636A Beih  197509011 2940 3320 3700 4090 4370 4380 4300 4050 3690 3240 2760 2320
636A Beih  197509012 1940 1590 1300 1100 1000 1060 1240 1420 1610 1780 1980 2240
636A Beih  197509021 2540 2880 3300 3740 4120 4380 4460 4360 4090 3680 3200 2710
636A Beih  197509022 2260 1850 1440 1150 1020  990 1040 1240 1470 1650 1770 1930
636A Beih  197509031 2130 2420 2780 3250 3730 4160 4460 4590 4500 4220 3780 3260
636A Beih  197509032 2730 2210 1810 1430 1170 1050 1060 1210 1460 1640 1790 1860
636A Beih  197509041 1890 2080 2380 2720 3140 3630 4110 4480 4620 4530 4290 3830
636A Beih  197509042 3250 2670 2140 1710 1360 1180 1120 1190 1450 1710 1860 1910
636A Beih  197509051 1910 1920 2050 2270 2590 3030 3540 4040 4420 4610 4560 4290
636A Beih  197509052 3820 3260 2680 2140 1730 1430 1300 1370 1550 1790 2000 2060
636A Beih  197509061 1990 1870 1790 1790 1940 2230 2690 3220 3730 4190 4480 4490
636A Beih  197509062 4240 3820 3280 2720 2200 1840 1650 1660 1850 2120 2350 2450
636A Beih  197509071 2370 2180 1920 1670 1490 1520 1830 2280 2820 3340 3790 4060
636A Beih  197509072 4100 3960 3600 3120 2610 2150 1860 1830 2080 2470 2800 3000
636A Beih  197509081 2980 2780 2450 2090 1710 1380 1250 1460 1870 2390 2960 3430
636A Beih  197509082 3710 3710 3540 3270 2920 2530 2190 2080 2280 2720 3220 3610
636A Beih  197509091 3770 3580 3230 2770 2300 1820 1380 1200 1220 1540 2050 2620
636A Beih  197509092 3060 3260 3200 3050 2890 2650 2400 2310 2450 2860 3340 3820
636A Beih  197509101 4130 4180 3920 3510 3030 2480 1930 1430 1130 1080 1270 1610
636A Beih  197509102 2010 2330 2560 2600 2500 2410 2350 2350 2480 2790 3230 3720
636A Beih  197509111 4180 4510 4550 4300 3870 3330 2750 2170 1680 1330 1120 1130
636A Beih  197509112 1300 1540 1890 2010 2140 2110 2060 2120 2240 2500 2860 3340
636A Beih  197509121 3790 4270 4560 4570 4350 3970 3480 2940 2410 1930 1560 1310
636A Beih  197509122 1170 1180 1320 1500 1670 1830 1920 1940 2040 2240 2550 2930
636A Beih  197509131 3380 3860 4270 4510 4500 4310 3940 3440 2920 2420 1970 1610
636A Beih  197509132 1320 1110 1020 1100 1250 1440 1670 1800 1820 2100 2310 2610
636A Beih  197509141 3010 3490 3930 4330 4520 4510 4340 3990 3530 3070 2580 2170
636A Beih  197509142 1790 1470 1220 1070 1060 1190 1370 1600 1800 1960 2110 2340
636A Beih  197509151 2610 3000 3400 3820 4190 4410 4390 4210 3900 3480 3010 2550
636A Beih  197509152 2150 1800 1470 1240 1140 1150 1280 1490 1720 1910 2050 2180
636A Beih  197509161 2360 2670 3010 3380 3770 4040 4230 4310 4160 3800 3340 2870
636A Beih  197509162 2460 2080 1740 1440 1240 1160 1250 1400 1590 1790 1950 2020
636A Beih  197509171 2090 2310 2610 2950 3290 3650 4000 4230 4250 4100 3810 3350
636A Beih  197509172 2870 2450 2090 1780 1520 1400 1400 1550 1720 1910 2010 2070
636A Beih  197509181 2070 2100 2200 2420 2690 3010 3410 3750 4000 4090 4000 3720
636A Beih  197509182 3330 2890 2440 2070 1820 1680 1650 1710 1890 2080 2210 2230
636A Beih  197509191 2160 2090 2040 2110 2290 2580 2960 3360 3690 3890 3940 3810
636A Beih  197509192 3500 3090 2630 2200 1940 1790 1710 1810 2040 2130 2030 2070
636A Beih  197509201 1910 1600 1330 1220 1230 1490 1840 2210 2750 3340 3680 3820
636A Beih  197509202 3740 3600 3210 2840 2460 2380 2420 2600 2810 3140 3370 3430
636A Beih  197509211 3320 3000 2620 2320 2010 1800 1760 1910 2290 2730 3110 3330
636A Beih  197509212 3330 3120 2830 2550 2280 2070 2000 2140 2450 2810 3120 3330
636A Beih  197509221 3320 3100 2780 2450 2090 1810 1730 1830 2150 2550 2950 3250
636A Beih  197509222 3400 3330 3090 2830 2570 2280 2120 2210 2480 2810 3170 3410
636A Beih  197509231 3460 3290 2970 2570 2140 1730 1460 1400 1590 1950 2430 2830
636A Beih  197509232 3100 3200 3100 2920 2700 2490 2380 2420 2660 3030 3430 3720
636A Beih  197509241 3810 3690 3390 2970 2490 1980 1560 1300 1260 1460 1830 2200
636A Beih  197509242 2510 2720 2800 2740 2630 2520 2470 2540 2770 3100 3490 3870
636A Beih  197509251 4100 4080 3830 3460 2990 2450 1940 1530 1270 1240 1380 1630
636A Beih  197509252 1940 2180 2350 2420 2430 2390 2390 2500 2720 3030 3410 3820
636A Beih  197509261 4160 4310 4210 3930 3500 2960 2430 1940 1550 1310 1210 1240
636A Beih  197509262 1400 1610 1820 1980 2070 2100 2130 2260 2480 2770 3150 3580
636A Beih  197509271 4000 4270 4350 4210 3880 3420 2920 2430 2000 1660 1420 1290
636A Beih  197509272 1310 1420 1560 1720 1880 1980 2060 2170 2350 2590 2940 3320
636A Beih  197509281 3710 4070 4270 4270 4080 3740 3280 2790 2330 1900 1550 1310
636A Beih  197509282 1180 1150 1220 1380 1570 1780 1950 2080 2240 2490 2810 3170
636A Beih  197509291 3610 3990 4310 4460 4360 4110 3770 3300 2820 2360 1970 1590
636A Beih  197509292 1270 1120 1040 1110 1330 1530 1690 1860 2050 2250 2500 2820
636A Beih  197509301 3200 3620 4020 4310 4440 4370 4180 3820 3360 2880 2440 2030
636A Beih  197509302 1650 1310 1110 1010 1110 1310 1520 1720 1900 2030 2210 2480
636A Beih  197510011 2740 3110 3510 3890 4200 4350 4350 4190 3860 3390 2920 2480
636A Beih  197510012 2070 1720 1370 1190 1170 1330 1550 1770 1960 2090 2190 2330
636A Beih  197510021 2500 2760 3080 3460 3840 4160 4340 4330 4190 3880 3420 2910
636A Beih  197510022 2440 2030 1670 1440 1340 1370 1560 1810 2010 2120 2170 2150
636A Beih  197510031 2110 2240 2440 2710 3120 3550 3930 4200 4310 4170 3940 3490
636A Beih  197510032 2990 2450 2060 1780 1610 1620 1760 2010 2260 2390 2380 2240
636A Beih  197510041 2060 1920 1860 1910 2170 2590 3010 3410 3740 3940 3950 3760
636A Beih  197510042 3360 2860 2380 1990 1750 1760 1990 2330 2660 2860 2910 2750
636A Beih  197510051 2480 2180 1840 1580 1510 1690 2080 2590 3090 3510 3750 3750
636A Beih  197510052 3580 3250 2860 2480 2180 2040 2210 2660 3150 3490 3620 3440
636A Beih  197510061 3100 2720 2260 1760 1370 1180 1210 1510 2050 2620 3110 3390
636A Beih  197510062 3420 3220 2980 2710 2450 2290 2380 2740 3250 3740 4080 4100
636A Beih  197510071 3760 3340 2790 2190 1580 1100  730  700  910 1330 1880 2350
636A Beih  197510072 2570 2640 2550 2390 2330 2340 2430 2690 3120 3630 4120 4440
636A Beih  197510081 4440 4110 3650 3080 2450 1850 1340  960  840  940 1280 1710
636A Beih  197510082 2030 2230 2280 2240 2220 2290 2410 2650 3020 3530 4090 4520
636A Beih  197510091 4750 4690 4380 3880 3260 2610 2000 1490 1130  980 1050 1240
636A Beih  197510092 1530 1760 1980 2080 2130 2180 2330 2540 2910 3380 3910 4420
636A Beih  197510101 4760 4910 4840 4510 3960 3340 2740 2200 1740 1370 1140 1130
636A Beih  197510102 1240 1440 1700 1900 2060 2130 2200 2360 2650 3020 3470 3950
636A Beih  197510111 4440 4720 4790 4640 4310 3800 3260 2720 2240 1790 1400 1140
636A Beih  197510112 1040 1050 1190 1400 1620 1820 1950 2050 2260 2560 2910 3350
636A Beih  197510121 3880 4300 4570 4620 4460 4150 3720 3210 2710 2260 1870 1530
636A Beih  197510122 1270 1120 1130 1230 1420 1660 1850 2000 2150 2350 2600 2900
636A Beih  197510131 3240 3650 4010 4220 4210 4070 3790 3370 2920 2510 2120 1730
636A Beih  197510132 1380 1150 1020 1010 1150 1380 1570 1750 1850 1980 2140 2340
636A Beih  197510141 2590 2880 3190 3420 3620 3740 3610 3380 3020 2580 2130 1730
636A Beih  197510142 1350 1030  840  790  870 1090 1330 1550 1770 1840 1950 2100
636A Beih  197510151 2350 2600 2840 3050 3290 3530 3620 3540 3300 2980 2620 2210
636A Beih  197510152 1800 1470 1260 1150 1210 1380 1630 1830 2020 2130 2140 2160
636A Beih  197510161 2220 2310 2430 2580 2800 3070 3270 3370 3350 3230 2870 2530
636A Beih  197510162 2100 1750 1390 1250 1260 1430 1630 1850 2050 2160 2230 2210
636A Beih  197510171 2190 2130 2140 2240 2430 2700 2990 3250 3470 3470 3340 3050
636A Beih  197510172 2740 2380 2020 1800 1800 1960 2180 2410 2560 2660 2680 2610
636A Beih  197510181 2470 2250 2070 1970 2040 2270 2570 2870 3100 3260 3300 3210
636A Beih  197510182 3060 2830 2540 2320 2260 2410 2660 2940 3140 3260 3240 3100
636A Beih  197510191 2930 2700 2380 2060 1950 2000 2220 2560 2900 3150 3280 3200
636A Beih  197510192 3060 2940 2750 2580 2510 2580 2800 3150 3510 3710 3740 3580
636A Beih  197510201 3290 2910 2440 2000 1690 1540 1630 1930 2310 2630 2840 2960
636A Beih  197510202 2950 2840 2710 2540 2430 2540 2800 3140 3510 3850 4010 3960
636A Beih  197510211 3710 3310 2790 2270 1790 1420 1300 1420 1760 2090 2400 2610
636A Beih  197510212 2730 2720 2630 2570 2580 2670 2880 3220 3630 4000 4270 4350
636A Beih  197510221 4210 3850 3300 2700 2150 1650 1380 1260 1390 1640 1930 2230
636A Beih  197510222 2450 2530 2480 2410 2410 2500 2670 2970 3370 3750 4090 4200
636A Beih  197510231 4210 4020 3720 3050 2440 1890 1440 1180 1180 1320 1520 1770
636A Beih  197510232 2060 2280 2440 2540 2580 2660 2930 3280 3680 4110 4480 4670
636A Beih  197510241 4690 4480 4100 3570 2970 2410 1910 1490 1200 1090 1120 1270
636A Beih  197510242 1480 1680 1850 1910 1970 2090 2290 2580 2950 3390 3820 4200
636A Beih  197510251 4320 4300 4070 3630 3130 2530 2010 1590 1280 1100 1060 1150
636A Beih  197510252 1340 1590 1840 2030 2160 2260 2410 2690 3050 3480 3930 4360
636A Beih  197510261 4620 4680 4550 4220 3710 3150 2560 2080 1670 1310 1060 1010
636A Beih  197510262 1090 1270 1490 1750 1930 2050 2190 2410 2720 3090 3570 4030
636A Beih  197510271 4440 4640 4650 4510 4200 3700 3140 2610 2160 1770 1410 1190
636A Beih  197510272 1120 1160 1300 1510 1760 1950 2080 2230 2470 2780 3130 3560
636A Beih  197510281 3960 4290 4450 4420 4240 3920 3440 2960 2490 2030 1670 1330
636A Beih  197510282 1130 1070 1110 1270 1490 1730 1910 2030 2170 2410 2680 3020
636A Beih  197510291 3440 3740 4020 4170 4180 3900 3620 3180 2700 2250 1780 1390
636A Beih  197510292 1100  940  890  930 1050 1250 1430 1510 1540 1610 1770 1980
636A Beih  197510301 2270 2600 2980 3260 3510 3680 3710 3570 3280 2880 2440 2060
636A Beih  197510302 1780 1600 1530 1650 1870 2130 2390 2530 2590 2580 2560 2570
636A Beih  197510311 2620 2740 2900 3120 3400 3640 3760 3740 3620 3330 2920 2460
